location,date,iso_code,total_cases,total_deaths,new_cases,new_deaths,new_cases_smoothed,new_deaths_smoothed,new_cases_per_million,total_cases_per_million,new_cases_smoothed_per_million,new_deaths_per_million,total_deaths_per_million,new_deaths_smoothed_per_million
Belgium,2023-08-27,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,68.002,0.0,0.0,0.17108,0.0
Belgium,2023-08-28,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,68.002,0.0,0.0,0.17107,0.0
Belgium,2023-08-29,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,68.001,0.0,0.0,0.17107,0.0
Belgium,2023-08-30,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,68.001,0.0,0.0,0.17107,0.0
Belgium,2023-08-31,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,68.001,0.0,0.0,0.17107,0.0
Belgium,2023-09-01,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.17107,0.0
Belgium,2023-09-02,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.17107,0.0
Belgium,2023-09-03,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.999,0.0,0.0,0.17107,0.0
Belgium,2023-09-04,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.999,0.0,0.0,0.17107,0.0
Belgium,2023-09-05,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.998,0.0,0.0,0.17106,0.0
Belgium,2023-09-06,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.998,0.0,0.0,0.17106,0.0
Belgium,2023-09-07,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.997,0.0,0.0,0.17106,0.0
Belgium,2023-09-08,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.997,0.0,0.0,0.17106,0.0
Belgium,2023-09-09,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.996,0.0,0.0,0.17106,0.0
Belgium,2023-09-10,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.996,0.0,0.0,0.17106,0.0
Belgium,2023-09-11,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.995,0.0,0.0,0.17106,0.0
Belgium,2023-09-12,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.995,0.0,0.0,0.17106,0.0
Belgium,2023-09-13,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.994,0.0,0.0,0.17106,0.0
Belgium,2023-09-14,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.994,0.0,0.0,0.17105,0.0
Belgium,2023-09-15,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.993,0.0,0.0,0.17105,0.0
Belgium,2023-09-16,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.993,0.0,0.0,0.17105,0.0
Belgium,2023-09-17,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.993,0.0,0.0,0.17105,0.0
Belgium,2023-09-18,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.992,0.0,0.0,0.17105,0.0
Belgium,2023-09-19,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.992,0.0,0.0,0.17105,0.0
Belgium,2023-09-20,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.991,0.0,0.0,0.17105,0.0
Belgium,2023-09-21,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.991,0.0,0.0,0.17105,0.0
Belgium,2023-09-22,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.99,0.0,0.0,0.17104,0.0
Belgium,2023-09-23,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.99,0.0,0.0,0.17104,0.0
Belgium,2023-09-24,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.989,0.0,0.0,0.17104,0.0
Belgium,2023-09-25,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.989,0.0,0.0,0.17104,0.0
Belgium,2023-09-26,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.988,0.0,0.0,0.17104,0.0
Belgium,2023-09-27,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.988,0.0,0.0,0.17104,0.0
Belgium,2023-09-28,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.987,0.0,0.0,0.17104,0.0
Belgium,2023-09-29,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.987,0.0,0.0,0.17104,0.0
Belgium,2023-09-30,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.986,0.0,0.0,0.17103,0.0
Belgium,2023-10-01,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.986,0.0,0.0,0.17103,0.0
Belgium,2023-10-02,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.985,0.0,0.0,0.17103,0.0
Belgium,2023-10-03,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.985,0.0,0.0,0.17103,0.0
Belgium,2023-10-04,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.985,0.0,0.0,0.17103,0.0
Belgium,2023-10-05,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.984,0.0,0.0,0.17103,0.0
Belgium,2023-10-06,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.984,0.0,0.0,0.17103,0.0
Belgium,2023-10-07,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.983,0.0,0.0,0.17103,0.0
Belgium,2023-10-08,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.983,0.0,0.0,0.17103,0.0
Belgium,2023-10-09,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.982,0.0,0.0,0.17102,0.0
Belgium,2023-10-10,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.982,0.0,0.0,0.17102,0.0
Belgium,2023-10-11,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.981,0.0,0.0,0.17102,0.0
Belgium,2023-10-12,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.981,0.0,0.0,0.17102,0.0
Belgium,2023-10-13,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.98,0.0,0.0,0.17102,0.0
Belgium,2023-10-14,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.98,0.0,0.0,0.17102,0.0
Belgium,2023-10-15,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.979,0.0,0.0,0.17102,0.0
Belgium,2023-10-16,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.979,0.0,0.0,0.17102,0.0
Belgium,2023-10-17,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.978,0.0,0.0,0.17101,0.0
Belgium,2023-10-18,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.978,0.0,0.0,0.17101,0.0
Belgium,2023-10-19,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.977,0.0,0.0,0.17101,0.0
Belgium,2023-10-20,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.977,0.0,0.0,0.17101,0.0
Belgium,2023-10-21,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.977,0.0,0.0,0.17101,0.0
Belgium,2023-10-22,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.976,0.0,0.0,0.17101,0.0
Belgium,2023-10-23,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.976,0.0,0.0,0.17101,0.0
Belgium,2023-10-24,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.975,0.0,0.0,0.17101,0.0
Belgium,2023-10-25,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.975,0.0,0.0,0.17101,0.0
Belgium,2023-10-26,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.974,0.0,0.0,0.171,0.0
Belgium,2023-10-27,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.974,0.0,0.0,0.171,0.0
Belgium,2023-10-28,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.973,0.0,0.0,0.171,0.0
Belgium,2023-10-29,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.973,0.0,0.0,0.171,0.0
Belgium,2023-10-30,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.972,0.0,0.0,0.171,0.0
Belgium,2023-10-31,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.972,0.0,0.0,0.171,0.0
Belgium,2023-11-01,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.971,0.0,0.0,0.171,0.0
Belgium,2023-11-02,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.971,0.0,0.0,0.171,0.0
Belgium,2023-11-03,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.97,0.0,0.0,0.17099,0.0
Belgium,2023-11-04,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.97,0.0,0.0,0.17099,0.0
Belgium,2023-11-05,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.969,0.0,0.0,0.17099,0.0
Belgium,2023-11-06,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.969,0.0,0.0,0.17099,0.0
Belgium,2023-11-07,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.969,0.0,0.0,0.17099,0.0
Belgium,2023-11-08,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.968,0.0,0.0,0.17099,0.0
Belgium,2023-11-09,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.968,0.0,0.0,0.17099,0.0
Belgium,2023-11-10,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.967,0.0,0.0,0.17099,0.0
Belgium,2023-11-11,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.967,0.0,0.0,0.17099,0.0
Belgium,2023-11-12,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.966,0.0,0.0,0.17098,0.0
Belgium,2023-11-13,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.966,0.0,0.0,0.17098,0.0
Belgium,2023-11-14,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.965,0.0,0.0,0.17098,0.0
Belgium,2023-11-15,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.965,0.0,0.0,0.17098,0.0
Belgium,2023-11-16,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.964,0.0,0.0,0.17098,0.0
Belgium,2023-11-17,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.964,0.0,0.0,0.17098,0.0
Belgium,2023-11-18,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.963,0.0,0.0,0.17098,0.0
Belgium,2023-11-19,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.963,0.0,0.0,0.17098,0.0
Belgium,2023-11-20,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.962,0.0,0.0,0.17097,0.0
Belgium,2023-11-21,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.962,0.0,0.0,0.17097,0.0
Belgium,2023-11-22,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.961,0.0,0.0,0.17097,0.0
Belgium,2023-11-23,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.961,0.0,0.0,0.17097,0.0
Belgium,2023-11-24,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.961,0.0,0.0,0.17097,0.0
Belgium,2023-11-25,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.96,0.0,0.0,0.17097,0.0
Belgium,2023-11-26,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.96,0.0,0.0,0.17097,0.0
Belgium,2023-11-27,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.959,0.0,0.0,0.17097,0.0
Belgium,2023-11-28,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.959,0.0,0.0,0.17097,0.0
Belgium,2023-11-29,BEL,795.0,2.0,0.0,0.0,0.0,0.0,0.0,67.958,0.0,0.0,0.17096,0.0
Belgium,2023-11-30,BEL,797.0,2.0,2.0,0.0,0.29,0.0,0.171,68.129,0.025,0.0,0.17096,0.0
Belgium,2023-12-01,BEL,797.0,2.0,0.0,0.0,0.29,0.0,0.0,68.128,0.025,0.0,0.17096,0.0
Belgium,2023-12-02,BEL,797.0,2.0,0.0,0.0,0.29,0.0,0.0,68.128,0.025,0.0,0.17096,0.0
Belgium,2023-12-03,BEL,797.0,2.0,0.0,0.0,0.29,0.0,0.0,68.127,0.025,0.0,0.17096,0.0
Belgium,2023-12-04,BEL,797.0,2.0,0.0,0.0,0.29,0.0,0.0,68.127,0.025,0.0,0.17096,0.0
Belgium,2023-12-05,BEL,797.0,2.0,0.0,0.0,0.29,0.0,0.0,68.126,0.025,0.0,0.17096,0.0
Belgium,2023-12-06,BEL,797.0,2.0,0.0,0.0,0.29,0.0,0.0,68.126,0.025,0.0,0.17096,0.0
Belgium,2023-12-07,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.125,0.0,0.0,0.17095,0.0
Belgium,2023-12-08,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.125,0.0,0.0,0.17095,0.0
Belgium,2023-12-09,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.124,0.0,0.0,0.17095,0.0
Belgium,2023-12-10,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.124,0.0,0.0,0.17095,0.0
Belgium,2023-12-11,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.123,0.0,0.0,0.17095,0.0
Belgium,2023-12-12,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.123,0.0,0.0,0.17095,0.0
Belgium,2023-12-13,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.123,0.0,0.0,0.17095,0.0
Belgium,2023-12-14,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.122,0.0,0.0,0.17095,0.0
Belgium,2023-12-15,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.122,0.0,0.0,0.17095,0.0
Belgium,2023-12-16,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.121,0.0,0.0,0.17094,0.0
Belgium,2023-12-17,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.121,0.0,0.0,0.17094,0.0
Belgium,2023-12-18,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.12,0.0,0.0,0.17094,0.0
Belgium,2023-12-19,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.12,0.0,0.0,0.17094,0.0
Belgium,2023-12-20,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.119,0.0,0.0,0.17094,0.0
Belgium,2023-12-21,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.119,0.0,0.0,0.17094,0.0
Belgium,2023-12-22,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.118,0.0,0.0,0.17094,0.0
Belgium,2023-12-23,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.118,0.0,0.0,0.17094,0.0
Belgium,2023-12-24,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.117,0.0,0.0,0.17093,0.0
Belgium,2023-12-25,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.117,0.0,0.0,0.17093,0.0
Belgium,2023-12-26,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.116,0.0,0.0,0.17093,0.0
Belgium,2023-12-27,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.116,0.0,0.0,0.17093,0.0
Belgium,2023-12-28,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.115,0.0,0.0,0.17093,0.0
Belgium,2023-12-29,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.115,0.0,0.0,0.17093,0.0
Belgium,2023-12-30,BEL,797.0,2.0,0.0,0.0,0.0,0.0,0.0,68.115,0.0,0.0,0.17093,0.0
Belgium,2023-12-31,BEL,800.0,2.0,3.0,0.0,0.43,0.0,0.256,68.37,0.037,0.0,0.17093,0.0
Belgium,2024-01-01,BEL,800.0,2.0,0.0,0.0,0.43,0.0,0.0,68.37,0.037,0.0,0.17092,0.0
Belgium,2024-01-02,BEL,800.0,2.0,0.0,0.0,0.43,0.0,0.0,68.369,0.037,0.0,0.17092,0.0
Belgium,2024-01-03,BEL,800.0,2.0,0.0,0.0,0.43,0.0,0.0,68.369,0.037,0.0,0.17092,0.0
Belgium,2024-01-04,BEL,800.0,2.0,0.0,0.0,0.43,0.0,0.0,68.369,0.037,0.0,0.17092,0.0
Belgium,2024-01-05,BEL,800.0,2.0,0.0,0.0,0.43,0.0,0.0,68.368,0.037,0.0,0.17092,0.0
Belgium,2024-01-06,BEL,800.0,2.0,0.0,0.0,0.43,0.0,0.0,68.368,0.037,0.0,0.17092,0.0
Belgium,2024-01-07,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.367,0.0,0.0,0.17092,0.0
Belgium,2024-01-08,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.367,0.0,0.0,0.17092,0.0
Belgium,2024-01-09,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.366,0.0,0.0,0.17092,0.0
Belgium,2024-01-10,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.366,0.0,0.0,0.17091,0.0
Belgium,2024-01-11,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.365,0.0,0.0,0.17091,0.0
Belgium,2024-01-12,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.365,0.0,0.0,0.17091,0.0
Belgium,2024-01-13,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.364,0.0,0.0,0.17091,0.0
Belgium,2024-01-14,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.364,0.0,0.0,0.17091,0.0
Belgium,2024-01-15,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.363,0.0,0.0,0.17091,0.0
Belgium,2024-01-16,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.363,0.0,0.0,0.17091,0.0
Belgium,2024-01-17,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.362,0.0,0.0,0.17091,0.0
Belgium,2024-01-18,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.362,0.0,0.0,0.1709,0.0
Belgium,2024-01-19,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.361,0.0,0.0,0.1709,0.0
Belgium,2024-01-20,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.361,0.0,0.0,0.1709,0.0
Belgium,2024-01-21,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.361,0.0,0.0,0.1709,0.0
Belgium,2024-01-22,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.36,0.0,0.0,0.1709,0.0
Belgium,2024-01-23,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.36,0.0,0.0,0.1709,0.0
Belgium,2024-01-24,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.359,0.0,0.0,0.1709,0.0
Belgium,2024-01-25,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.359,0.0,0.0,0.1709,0.0
Belgium,2024-01-26,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.358,0.0,0.0,0.1709,0.0
Belgium,2024-01-27,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.358,0.0,0.0,0.17089,0.0
Belgium,2024-01-28,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.357,0.0,0.0,0.17089,0.0
Belgium,2024-01-29,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.357,0.0,0.0,0.17089,0.0
Belgium,2024-01-30,BEL,800.0,2.0,0.0,0.0,0.0,0.0,0.0,68.356,0.0,0.0,0.17089,0.0
Belgium,2024-01-31,BEL,803.0,2.0,3.0,0.0,0.43,0.0,0.256,68.612,0.037,0.0,0.17089,0.0
Belgium,2024-02-01,BEL,803.0,2.0,0.0,0.0,0.43,0.0,0.0,68.612,0.037,0.0,0.17089,0.0
Belgium,2024-02-02,BEL,803.0,2.0,0.0,0.0,0.43,0.0,0.0,68.611,0.037,0.0,0.17089,0.0
Belgium,2024-02-03,BEL,803.0,2.0,0.0,0.0,0.43,0.0,0.0,68.611,0.037,0.0,0.17089,0.0
Belgium,2024-02-04,BEL,803.0,2.0,0.0,0.0,0.43,0.0,0.0,68.61,0.037,0.0,0.17088,0.0
Belgium,2024-02-05,BEL,803.0,2.0,0.0,0.0,0.43,0.0,0.0,68.61,0.037,0.0,0.17088,0.0
Belgium,2024-02-06,BEL,803.0,2.0,0.0,0.0,0.43,0.0,0.0,68.609,0.037,0.0,0.17088,0.0
Belgium,2024-02-07,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.609,0.0,0.0,0.17088,0.0
Belgium,2024-02-08,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.608,0.0,0.0,0.17088,0.0
Belgium,2024-02-09,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.608,0.0,0.0,0.17088,0.0
Belgium,2024-02-10,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.607,0.0,0.0,0.17088,0.0
Belgium,2024-02-11,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.607,0.0,0.0,0.17088,0.0
Belgium,2024-02-12,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.606,0.0,0.0,0.17088,0.0
Belgium,2024-02-13,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.606,0.0,0.0,0.17087,0.0
Belgium,2024-02-14,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.605,0.0,0.0,0.17087,0.0
Belgium,2024-02-15,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.605,0.0,0.0,0.17087,0.0
Belgium,2024-02-16,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.605,0.0,0.0,0.17087,0.0
Belgium,2024-02-17,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.604,0.0,0.0,0.17087,0.0
Belgium,2024-02-18,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.604,0.0,0.0,0.17087,0.0
Belgium,2024-02-19,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.603,0.0,0.0,0.17087,0.0
Belgium,2024-02-20,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.603,0.0,0.0,0.17087,0.0
Belgium,2024-02-21,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.602,0.0,0.0,0.17086,0.0
Belgium,2024-02-22,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.602,0.0,0.0,0.17086,0.0
Belgium,2024-02-23,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.601,0.0,0.0,0.17086,0.0
Belgium,2024-02-24,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.601,0.0,0.0,0.17086,0.0
Belgium,2024-02-25,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.6,0.0,0.0,0.17086,0.0
Belgium,2024-02-26,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.6,0.0,0.0,0.17086,0.0
Belgium,2024-02-27,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.599,0.0,0.0,0.17086,0.0
Belgium,2024-02-28,BEL,803.0,2.0,0.0,0.0,0.0,0.0,0.0,68.599,0.0,0.0,0.17086,0.0
Belgium,2024-02-29,BEL,805.0,2.0,2.0,0.0,0.29,0.0,0.171,68.769,0.025,0.0,0.17086,0.0
Belgium,2024-03-01,BEL,805.0,2.0,0.0,0.0,0.29,0.0,0.0,68.769,0.025,0.0,0.17085,0.0
Belgium,2024-03-02,BEL,805.0,2.0,0.0,0.0,0.29,0.0,0.0,68.768,0.025,0.0,0.17085,0.0
Belgium,2024-03-03,BEL,805.0,2.0,0.0,0.0,0.29,0.0,0.0,68.768,0.025,0.0,0.17085,0.0
Belgium,2024-03-04,BEL,805.0,2.0,0.0,0.0,0.29,0.0,0.0,68.767,0.025,0.0,0.17085,0.0
Belgium,2024-03-05,BEL,805.0,2.0,0.0,0.0,0.29,0.0,0.0,68.767,0.025,0.0,0.17085,0.0
Belgium,2024-03-06,BEL,805.0,2.0,0.0,0.0,0.29,0.0,0.0,68.766,0.025,0.0,0.17085,0.0
Belgium,2024-03-07,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.766,0.0,0.0,0.17085,0.0
Belgium,2024-03-08,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.765,0.0,0.0,0.17085,0.0
Belgium,2024-03-09,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.765,0.0,0.0,0.17084,0.0
Belgium,2024-03-10,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.764,0.0,0.0,0.17084,0.0
Belgium,2024-03-11,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.764,0.0,0.0,0.17084,0.0
Belgium,2024-03-12,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.763,0.0,0.0,0.17084,0.0
Belgium,2024-03-13,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.763,0.0,0.0,0.17084,0.0
Belgium,2024-03-14,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.763,0.0,0.0,0.17084,0.0
Belgium,2024-03-15,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.762,0.0,0.0,0.17084,0.0
Belgium,2024-03-16,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.762,0.0,0.0,0.17084,0.0
Belgium,2024-03-17,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.761,0.0,0.0,0.17084,0.0
Belgium,2024-03-18,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.761,0.0,0.0,0.17083,0.0
Belgium,2024-03-19,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.76,0.0,0.0,0.17083,0.0
Belgium,2024-03-20,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.76,0.0,0.0,0.17083,0.0
Belgium,2024-03-21,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.759,0.0,0.0,0.17083,0.0
Belgium,2024-03-22,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.759,0.0,0.0,0.17083,0.0
Belgium,2024-03-23,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.758,0.0,0.0,0.17083,0.0
Belgium,2024-03-24,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.758,0.0,0.0,0.17083,0.0
Belgium,2024-03-25,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.757,0.0,0.0,0.17083,0.0
Belgium,2024-03-26,BEL,805.0,2.0,0.0,0.0,0.0,0.0,0.0,68.757,0.0,0.0,0.17082,0.0
